id,branch_id,customer_id,lesson_id,ctt_id,reason_id,is_attend,commission,grade,bonus,note
122651,2,18832,94595,,,1,405,,0
122652,2,1645,94595,,,1,300,,0
122653,2,1859,94595,,1,0,0,,0
122282,2,18771,109661,,,1,270,,0
122283,2,18270,109661,,,1,300,,0
122284,2,18827,109661,,,1,405,,0
122297,2,1388,106898,,,1,450,,0
122298,2,17837,106898,,1,0,0,,0
122299,2,8816,106898,,1,0,0,,0
122300,2,179,106898,,,1,275,,0
122398,2,24,103745,,1,0,0,,0
122399,2,2170,103745,,,1,275,,0
122400,2,32,103745,,1,0,0,,0
122401,2,8744,103745,,,1,"247,5",,0
122402,2,1604,103745,,1,0,0,,0
122403,2,2466,103745,,1,0,0,,0
122404,2,30,103745,,,1,250,,0
122289,2,1388,99895,,,1,450,,0
122290,2,17837,99895,,1,0,0,,0
122291,2,8816,99895,,1,0,0,,0
122292,2,179,99895,,,1,275,,0
122293,2,18827,99895,,,1,405,,0
122276,2,18475,98216,,,1,450,,0
122277,2,18771,98216,,,1,270,,0
122278,2,18290,98216,,,1,405,,0
122279,2,18288,98216,,,1,405,,0
122280,2,18270,98216,,,1,300,,0
122281,2,13852,98216,,,1,400,,0
122382,2,17277,97360,,,1,400,,0
122383,2,9750,97360,,1,0,0,,0
122384,2,355,97360,,,1,400,,0
122385,2,13209,97360,,1,0,0,,0
122386,2,18832,97360,,,1,405,,0
122387,2,1645,97360,,,1,300,,0
122388,2,17447,97360,,1,0,0,,0
122391,2,24,94545,,1,0,0,,0
122392,2,2170,94545,,,1,275,,0
122393,2,32,94545,,,1,275,,0
122394,2,8744,94545,,,1,"247,5",,0
122395,2,1604,94545,,1,0,0,,0
122396,2,2466,94545,,1,0,0,,0
122397,2,30,94545,,,1,250,,0
122389,2,1645,94495,,,1,300,,0
122390,2,32,94495,,,1,275,,0
122231,2,9,65642,,,1,1000,,0
122232,2,3,65642,,,1,1000,,0
122233,2,292,65642,6426,,1,1000,,0
122234,2,5,65642,,1,0,0,,0
122235,2,2,65642,,,1,1000,,0
122236,2,482,65642,6074,,1,1000,,0
122237,2,4,65642,,1,0,0,,0
122238,2,11,65642,,,1,1000,,0
122239,2,17,65642,,,1,1000,,0
122240,2,152,65642,,,1,1000,,0
122241,2,31,65642,,1,0,0,,0
122242,2,1026,65642,,1,0,0,,0
122243,2,508,65642,,,1,1000,,0
121932,2,19152,143491,,,1,0,,0,"Отличное понимание того, что нужно делать, несмотря на то, что он по большей части начинающий. Проходили лабиринт конём, очень уверенно видит с каких клеток куда двигаться. Поэтому считаю ему уместно быть в группе с 11 до 12. А то и вообще на два часа записываться. Он не устаёт, спокойно и с интересом делает задачи."
121933,2,19254,141679,,,1,0,,0,"Уровень прям начинающий. Знает как ходят фигуры. Заниматься ему больше часа думаю не стоит, причём желательно ему быть в группе начинающих."
121877,2,18131,133677,,,1,450,,0
121878,2,14102,133677,,,1,"247,5",,0
121879,2,18290,133677,,,1,405,,0
121880,2,18288,133677,,,1,405,,0
121881,2,114,133677,,,1,400,,0
121882,2,18359,133677,,,1,405,,0
121889,2,1857,133625,6241,1,0,0,,0
121890,2,18131,133625,,,1,450,,0
121891,2,9371,133625,,,1,400,,0
121892,2,14102,133625,,,1,"247,5",,0
121893,2,7531,133625,,5,0,0,,0
121894,2,114,133625,,,1,400,,0
121895,2,16200,133625,6193,,1,450,,0
121896,2,18359,133625,,,1,405,,0
121929,2,18770,122956,,1,0,0,,0
121930,2,17447,122956,,,1,450,,0
122262,2,1857,109549,6241,1,0,0,,0
122263,2,9371,109549,,,1,400,,0
122264,2,18944,109549,,5,0,0,,0
122265,2,16200,109549,6193,,1,450,,0
121931,2,15123,109021,,,1,"937,5",,0
122055,2,41,105141,,,1,400,,0
122056,2,10,105141,,,1,275,,0
122057,2,6826,105141,,1,0,0,,0
122058,2,32,105141,,,1,275,,0
121925,2,8907,100865,,,1,"403,75",,0
121926,2,18133,100865,,,1,"488,75",,0
121927,2,8908,100865,,,1,"403,75",,0
121928,2,18786,100865,,,1,405,,0
122051,2,41,83198,,,1,400,,0
122052,2,10,83198,,,1,275,,0
122053,2,6826,83198,,1,0,0,,0
122054,2,32,83198,,,1,275,,0
121779,2,14102,124261,,,1,"247,5",,0
121780,2,18475,124261,,,1,450,,0
121781,2,18771,124261,,,1,270,,0
121754,2,1,121997,,,1,900,,0
121755,2,18001,121997,,,1,810,,0
121756,2,152,121997,,,1,500,,0
121774,2,17937,107210,,1,0,0,,0
121775,2,19047,107210,,,1,405,,0
121776,2,14102,107210,,,1,"247,5",,0
121777,2,18771,107210,,,1,270,,0
121778,2,15594,107210,,1,0,0,,0
121788,2,8816,104002,,1,0,0,,0
121789,2,3285,104002,,,1,400,,0
121790,2,38,104002,,1,0,0,,0
121791,2,1362,104002,,1,0,0,,0
121784,2,8816,103950,,1,0,0,,0
121785,2,3285,103950,,,1,400,,0
121786,2,38,103950,,1,0,0,,0
121787,2,1362,103950,,1,0,0,,0
121757,2,1666,71442,,,1,"1562,5",,0
121581,2,12580,133411,,,1,2000,,0
121582,2,24,64645,,1,0,0,,0
121583,2,9,64645,,2,0,500,,0
121584,2,3,64645,,2,0,500,,0
121585,2,5,64645,,1,0,0,,0
121586,2,2,64645,,1,0,0,,0
121587,2,4,64645,,1,0,0,,0
121588,2,12,64645,,,1,900,,0
121589,2,11,64645,,,1,500,,0
121590,2,31,64645,,2,0,500,,0
121591,2,508,64645,,,1,500,,0
121402,2,18832,141520,,,1,0,,0
121432,2,1388,104105,,1,0,0,,0
121433,2,17837,104105,,1,0,0,,0
121434,2,38,104105,,2,0,275,,0
121435,2,179,104105,,,1,275,,0
121436,2,1362,104105,,1,0,0,,0
121536,2,9750,103898,,1,0,0,,0
121537,2,1301,103898,,,1,"382,5",,0
121538,2,1645,103898,,,1,300,,0
121539,2,1859,103898,,,1,400,,0
121549,2,24,103847,,1,0,0,,0
121550,2,2170,103847,,1,0,0,,0
121551,2,32,103847,,,1,275,,0
121552,2,8744,103847,,,1,225,,0
121553,2,1604,103847,,,1,405,,0
121554,2,2466,103847,,,1,"247,5",,0
121555,2,30,103847,,,1,250,,0
121556,2,10,103847,,,1,275,,0
121540,2,24,103796,,1,0,0,,0
121541,2,2170,103796,,1,0,0,,0
121542,2,32,103796,,,1,275,,0
121543,2,8744,103796,,,1,225,,0
121544,2,1604,103796,,,1,405,,0
121545,2,2466,103796,,,1,"247,5",,0
121546,2,30,103796,,,1,250,,0
121547,2,1301,103796,,,1,"382,5",,0
121548,2,10,103796,,,1,275,,0
121411,2,17937,95247,,,1,450,,0
121412,2,19047,95247,,,1,405,,0
121413,2,15594,95247,,,1,400,,0
121414,2,13852,95247,,1,0,0,,0
121438,2,1388,95197,,1,0,0,,0
121440,2,17837,95197,,1,0,0,,0
121441,2,38,95197,,2,0,275,,0
121442,2,179,95197,,,1,275,,0
121443,2,1362,95197,,1,0,0,,0
121531,2,9750,94594,,1,0,0,,0
121532,2,13209,94594,,1,0,0,,0
121533,2,1645,94594,,,1,300,,0
121534,2,1859,94594,,,1,400,,0
121535,2,18832,94594,,1,0,0,,0
121565,2,7837,133358,,1,0,"487,5",,0
121224,2,18771,109660,,,1,270,,0
121225,2,18270,109660,,1,0,0,,0
121226,2,18827,109660,,,1,405,,0
121227,2,18475,109660,,,1,405,,0
121233,2,17837,106897,,1,0,0,,0
121234,2,8816,106897,,,1,275,,0
121235,2,179,106897,,,1,275,,0
121150,2,24,103744,,1,0,0,,0
121151,2,2170,103744,,,1,275,,0
121152,2,32,103744,,,1,275,,0
121153,2,8744,103744,,,1,225,,0
121154,2,1604,103744,,1,0,0,,0
121155,2,2466,103744,,,1,"247,5",,0
121156,2,30,103744,,,1,250,,0
121229,2,17837,99894,,1,0,0,,0
121230,2,8816,99894,,,1,275,,0
121231,2,179,99894,,,1,275,,0
121232,2,18827,99894,,,1,405,,0
121219,2,18475,98215,,1,0,0,,0
121220,2,18771,98215,,,1,270,,0
121221,2,18290,98215,,,1,405,,0
121222,2,18288,98215,,,1,405,,0
121223,2,18270,98215,,1,0,0,,0
121082,2,17277,97359,,1,0,0,,0
121083,2,9750,97359,,,1,400,,0
121084,2,13209,97359,,1,0,0,,0
121085,2,1645,97359,,,1,300,,0
121086,2,17447,97359,,,1,450,,0
121143,2,24,94544,,1,0,0,,0
121144,2,2170,94544,,,1,275,,0
121145,2,32,94544,,,1,275,,0
121146,2,8744,94544,,,1,225,,0
121147,2,1604,94544,,1,0,0,,0
121148,2,2466,94544,,,1,"247,5",,0
121149,2,30,94544,,,1,250,,0
121140,2,1645,94494,,,1,300,,0
121141,2,17447,94494,,,1,450,,0
121142,2,9750,94494,,,1,400,,0
120947,2,9,65641,,,1,1000,,0
120948,2,3,65641,,2,0,1000,,0
120949,2,292,65641,6426,,1,1000,,0
120950,2,5,65641,,2,0,1000,,0
120951,2,2,65641,,1,0,0,,0
120952,2,482,65641,6074,1,0,0,,0
120953,2,4,65641,,1,0,0,,0
120954,2,11,65641,,,1,1000,,0
120955,2,17,65641,,,1,1000,,0
120956,2,152,65641,,,1,1000,,0
120957,2,31,65641,,,1,1000,,0
120958,2,1026,65641,,1,0,0,,0
120959,2,508,65641,,,1,1000,,0
120661,2,19004,137748,,,1,0,,0
120660,2,18786,137746,,,1,0,,0
120669,2,18131,133676,,,1,450,,0
120670,2,14102,133676,,,1,"247,5",,0
120671,2,18290,133676,,,1,405,,0
120672,2,18288,133676,,,1,405,,0
120673,2,114,133676,,,1,400,,0
120674,2,18359,133676,,1,0,0,,0
120675,2,1857,133624,6241,,1,450,,0
120676,2,18131,133624,,,1,450,,0
120677,2,9371,133624,,,1,400,,0
120678,2,14102,133624,,,1,"247,5",,0
120679,2,7531,133624,,,1,"427,5",,0
120680,2,114,133624,,,1,400,,0
120681,2,16200,133624,6193,,1,450,,0
120682,2,18359,133624,,1,0,0,,0
120659,2,18770,122955,,,1,"517,5",,0
120683,2,1857,109548,6241,,1,450,,0
120684,2,18944,109548,,,1,"427,5",,0
120685,2,9371,109548,,,1,400,,0
120686,2,16200,109548,6193,,1,450,,0
120662,2,15123,109020,,,1,"937,5",,0
120857,2,41,105140,,,1,400,,0
120858,2,10,105140,,1,0,0,,0
120859,2,6826,105140,,,1,275,,0
120860,2,24,105140,,,1,275,,0
120655,2,9245,100864,,,1,475,,0
120656,2,8907,100864,,,1,"403,75",,0
120657,2,18133,100864,,,1,"488,75",,0
120658,2,8908,100864,,,1,"403,75",,0
120853,2,41,83197,,,1,400,,0
120854,2,10,83197,,1,0,0,,0
120855,2,6826,83197,,,1,275,,0
120856,2,24,83197,,,1,275,,0
120561,2,19047,137758,,,1,0,,0
120562,2,14102,124260,,,1,"247,5",,0
120563,2,18475,124260,,,1,405,,0
120564,2,18771,124260,,,1,270,,0
120565,2,18270,124260,,,1,300,,0
120556,2,17937,107209,,,1,450,,0
120557,2,14102,107209,,,1,"247,5",,0
120558,2,18771,107209,,,1,270,,0
120559,2,15594,107209,,1,0,0,,0
120560,2,18270,107209,,,1,300,,0
120569,2,3285,104001,,,1,400,,0
120570,2,38,104001,,,1,275,,0
120571,2,1362,104001,,,1,275,,0
120566,2,3285,103949,,,1,400,,0
120567,2,38,103949,,,1,275,,0
120568,2,1362,103949,,,1,275,,0
120550,2,1666,71441,,,1,"1562,5",,0
120713,2,12580,133410,,,1,2000,,0
120371,2,24,64644,,,1,750,,0
120372,2,9,64644,,,1,500,,0
120373,2,3,64644,,2,0,500,,0
120374,2,5,64644,,1,0,0,,0
120375,2,2,64644,,,1,500,,0
120376,2,4,64644,,,1,500,,0
120377,2,12,64644,,,1,900,,0
120378,2,11,64644,,,1,500,,0
120379,2,31,64644,,,1,500,,0
120380,2,508,64644,,,1,500,,0
120185,2,1,121996,,,1,900,,0
120186,2,18001,121996,,,1,810,,0
120187,2,152,121996,,1,0,0,,0
120324,2,1388,104104,,,1,450,,0
120325,2,17837,104104,,,1,270,,0
120326,2,8816,104104,,,1,275,,0
120327,2,38,104104,,,1,275,,0
120328,2,179,104104,,1,0,0,,0
120329,2,1362,104104,,,1,275,,0
120245,2,9750,103897,,,1,400,,0
120246,2,1301,103897,,,1,"382,5",,0
120247,2,1645,103897,,,1,300,,0
120248,2,1859,103897,,,1,400,,0
120258,2,24,103846,,,1,275,,0
120259,2,2170,103846,,1,0,0,,0
120260,2,32,103846,,1,0,0,,0
120261,2,8744,103846,,,1,225,,0
120262,2,2466,103846,,,1,"247,5",,0
120263,2,30,103846,,,1,250,,0
120264,2,10,103846,,1,0,0,,0
120249,2,24,103795,,,1,275,,0
120250,2,2170,103795,,1,0,0,,0
120251,2,32,103795,,1,0,0,,0
120252,2,8744,103795,,,1,225,,0
120253,2,1604,103795,,1,0,0,,0
120254,2,2466,103795,,,1,"247,5",,0
120255,2,30,103795,,,1,250,,0
120256,2,1301,103795,,,1,"382,5",,0
120257,2,10,103795,,1,0,0,,0
120210,2,17937,95246,,,1,450,,0
120211,2,15594,95246,,,1,400,,0
120212,2,13852,95246,,,1,400,,0
120331,2,1388,95196,,,1,450,,0
120332,2,1604,95196,,1,0,0,,0
120333,2,17837,95196,,,1,270,,0
120334,2,8816,95196,,,1,275,,0
120335,2,38,95196,,,1,275,,0
120336,2,179,95196,,1,0,0,,0
120337,2,1362,95196,,,1,275,,0
120242,2,9750,94593,,,1,400,,0
120243,2,1645,94593,,,1,300,,0
120244,2,1859,94593,,,1,400,,0
119899,2,18771,109659,,,1,270,,0
119900,2,18270,109659,,,1,300,,0
119901,2,18827,109659,,,1,405,,0
119920,2,17837,106896,,,1,270,,0
119921,2,8816,106896,,,1,275,,0
119922,2,179,106896,,,1,275,,0
120004,2,24,103743,,,1,275,,0
120005,2,2170,103743,,,1,275,,0
120006,2,32,103743,,,1,275,,0
120007,2,8744,103743,,,1,225,,0
120008,2,2466,103743,,,1,"247,5",,0
120009,2,30,103743,,,1,250,,0
119916,2,17837,99893,,,1,270,,0
119917,2,8816,99893,,,1,275,,0
119918,2,179,99893,,,1,275,,0
119919,2,18827,99893,,,1,405,,0
119894,2,18475,98214,,,1,405,,0
119895,2,18771,98214,,,1,270,,0
119896,2,18290,98214,,,1,405,,0
119897,2,18288,98214,,,1,405,,0
119898,2,18270,98214,,,1,300,,0
119990,2,17277,97358,,,1,400,,0
119991,2,9750,97358,,,1,400,,0
119992,2,13209,97358,,1,0,0,,0
119993,2,1604,97358,,,1,405,,0
119994,2,1645,97358,,,1,300,,0
119995,2,17447,97358,,,1,450,,0
119998,2,24,94543,,,1,275,,0
119999,2,2170,94543,,,1,275,,0
120000,2,32,94543,,,1,275,,0
120001,2,8744,94543,,,1,225,,0
120002,2,2466,94543,,,1,"247,5",,0
120003,2,30,94543,,,1,250,,0
119996,2,1604,94493,,,1,405,,0
119997,2,1645,94493,,,1,300,,0
119767,2,9,65640,,,1,1000,,0
119768,2,3,65640,,,1,1000,,0
119769,2,292,65640,6426,,1,1000,,0
119770,2,5,65640,,,1,1000,,0
119771,2,2,65640,,1,0,0,,0
119772,2,482,65640,6074,1,0,0,,0
119773,2,4,65640,,,1,1000,,0
119774,2,11,65640,,,1,1000,,0
119775,2,17,65640,,1,0,0,,0,Турнир
119776,2,152,65640,,1,0,0,,0,Турнир
119777,2,31,65640,,,1,1000,,0
119778,2,1026,65640,,1,0,0,,0
119779,2,508,65640,,1,0,0,,0,Отпросились
119528,2,19004,135695,,,1,0,,0
119529,2,18944,135270,,,1,0,,0
119710,2,18131,133675,,,1,450,,0
119711,2,14102,133675,,1,0,0,,0
119712,2,18290,133675,,,1,405,,0
119713,2,18288,133675,,,1,405,,0
119714,2,114,133675,,,1,400,,0
119715,2,18359,133675,,,1,405,,0
119716,2,18131,133623,,,1,450,,0
119717,2,9371,133623,,,1,400,,0
119718,2,14102,133623,,1,0,0,,0
119719,2,114,133623,,,1,400,,0
119720,2,16200,133623,6193,,1,450,,0
119721,2,18359,133623,,,1,405,,0
119708,2,9371,109547,,,1,400,,0
119709,2,16200,109547,6193,,1,450,,0
119724,2,15123,109019,,,1,"937,5",,0
119664,2,41,105139,,1,0,0,,0
119665,2,10,105139,,,1,275,,0
119666,2,6826,105139,,,1,275,,0
119667,2,24,105139,,,1,275,,0
119660,2,41,83196,,1,0,0,,0
119661,2,10,83196,,,1,275,,0
119662,2,6826,83196,,,1,275,,0
119663,2,24,83196,,,1,275,,0
119460,2,19027,136543,,,1,0,,0
119449,2,14102,124259,,1,0,0,,0
119450,2,18475,124259,,,1,405,,0
119451,2,18771,124259,,,1,270,,0
119452,2,18270,124259,,,1,300,,0
119402,2,18771,107208,,,1,270,,0
119403,2,15594,107208,,5,0,0,,0
119404,2,18270,107208,,,1,300,,0
119457,2,3285,104000,,,1,400,,0
119458,2,38,104000,,,1,275,,0
119459,2,1362,104000,,,1,275,,0
119453,2,14102,103948,,1,0,0,,0
119454,2,3285,103948,,,1,400,,0
119455,2,38,103948,,,1,275,,0
119456,2,1362,103948,,,1,275,,0
119282,2,12580,133409,,,1,2000,,0
119265,2,24,64643,,,1,750,,0
119266,2,9,64643,,,1,500,,0
119267,2,3,64643,,2,0,500,,0
119268,2,2,64643,,,1,500,,0
119269,2,4,64643,,,1,500,,0
119270,2,12,64643,,,1,500,,0
119271,2,11,64643,,,1,500,,0
119272,2,31,64643,,,1,500,,0
119273,2,508,64643,,,1,500,,0
119056,2,1,121995,,,1,900,,0
119057,2,18001,121995,,,1,810,,0
119058,2,152,121995,,1,0,0,,0
119162,2,1388,104103,,,1,450,,0
119163,2,17837,104103,,,1,270,,0
119164,2,8816,104103,,,1,275,,0
119165,2,38,104103,,,1,275,,0
119166,2,179,104103,,,1,275,,0
119167,2,1362,104103,,,1,275,,0
119192,2,1301,103896,,,1,"382,5",,0
119193,2,1645,103896,,,1,400,,0
119194,2,1859,103896,,,1,400,,0
119203,2,24,103845,,,1,275,,0
119204,2,2170,103845,,,1,275,,0
119205,2,32,103845,,,1,275,,0
119206,2,8744,103845,,,1,225,,0
119207,2,2466,103845,,,1,"247,5",,0
119208,2,30,103845,,,1,250,,0
119209,2,10,103845,,,1,275,,0
119195,2,24,103794,,,1,275,,0
119196,2,2170,103794,,,1,275,,0
119197,2,32,103794,,,1,275,,0
119198,2,8744,103794,,,1,225,,0
119199,2,1604,103794,,,1,405,,0
119200,2,2466,103794,,,1,"247,5",,0
119201,2,30,103794,,,1,250,,0
119202,2,10,103794,,,1,275,,0
119159,2,17937,95245,,,1,450,,0
119160,2,15594,95245,,,1,400,,0
119161,2,13852,95245,,,1,400,,0
119168,2,1388,95195,,,1,450,,0
119169,2,1604,95195,,,1,405,,0
119170,2,17837,95195,,,1,270,,0
119171,2,8816,95195,,,1,275,,0
119172,2,38,95195,,,1,275,,0
119173,2,179,95195,,,1,275,,0
119174,2,1362,95195,,,1,275,,0
119189,2,1301,94592,,,1,"382,5",,0
119190,2,1645,94592,,,1,400,,0
119191,2,1859,94592,,,1,400,,0
118747,2,18771,109658,,,1,270,,0
118748,2,18270,109658,,,1,270,,0
118749,2,18827,109658,,,1,405,,0
118870,2,17837,106895,,,1,270,,0
118871,2,8816,106895,,,1,275,,0
118872,2,179,106895,,,1,275,,0
118864,2,24,103742,,,1,275,,0
118865,2,2170,103742,,,1,275,,0
118866,2,32,103742,,1,0,0,,0
118867,2,8744,103742,,,1,225,,0
